DateTime,Energie_import_kWh,Index_import_kWh,Source,Pas
23/08/2025 19:00,1.571,22713.668,Compteur intelligent,1H
23/08/2025 20:00,1.911,22715.579,Compteur intelligent,1H
23/08/2025 21:00,2.226,22717.805,Compteur intelligent,1H
23/08/2025 22:00,1.639,22719.444,Compteur intelligent,1H
23/08/2025 23:00,1.035,22720.479,Compteur intelligent,1H
24/08/2025 00:00,0.566,22721.045,Compteur intelligent,1H
24/08/2025 01:00,0.609,22721.653,Compteur intelligent,1H
24/08/2025 02:00,0.594,22722.248,Compteur intelligent,1H
24/08/2025 03:00,0.257,22722.505,Compteur intelligent,1H
24/08/2025 04:00,0.282,22722.787,Compteur intelligent,1H
24/08/2025 05:00,0.438,22723.225,Compteur intelligent,1H
24/08/2025 06:00,0.745,22723.97,Compteur intelligent,1H
24/08/2025 07:00,1.007,22724.976,Compteur intelligent,1H
24/08/2025 08:00,0.829,22725.805,Compteur intelligent,1H
24/08/2025 09:00,0.381,22726.187,Compteur intelligent,1H
24/08/2025 10:00,0.407,22726.594,Compteur intelligent,1H
24/08/2025 11:00,0.299,22726.894,Compteur intelligent,1H
24/08/2025 12:00,0.512,22727.405,Compteur intelligent,1H
24/08/2025 13:00,0.598,22728.003,Compteur intelligent,1H
24/08/2025 14:00,0.758,22728.761,Compteur intelligent,1H
24/08/2025 15:00,0.792,22729.553,Compteur intelligent,1H
24/08/2025 16:00,1.076,22730.628,Compteur intelligent,1H
24/08/2025 17:00,1.029,22731.658,Compteur intelligent,1H
24/08/2025 18:00,1.219,22732.877,Compteur intelligent,1H
24/08/2025 19:00,1.531,22734.408,Compteur intelligent,1H
24/08/2025 20:00,1.854,22736.261,Compteur intelligent,1H
24/08/2025 21:00,2.159,22738.42,Compteur intelligent,1H
24/08/2025 22:00,1.676,22740.096,Compteur intelligent,1H
24/08/2025 23:00,1.131,22741.226,Compteur intelligent,1H
25/08/2025 00:00,0.611,22741.838,Compteur intelligent,1H
25/08/2025 01:00,0.549,22742.387,Compteur intelligent,1H
25/08/2025 02:00,0.682,22743.069,Compteur intelligent,1H
25/08/2025 03:00,0.329,22743.399,Compteur intelligent,1H
25/08/2025 04:00,0.352,22743.751,Compteur intelligent,1H
25/08/2025 05:00,0.433,22744.184,Compteur intelligent,1H
25/08/2025 06:00,0.806,22744.99,Compteur intelligent,1H
25/08/2025 07:00,1.05,22746.041,Compteur intelligent,1H
25/08/2025 08:00,0.668,22746.709,Compteur intelligent,1H
25/08/2025 09:00,0.488,22747.197,Compteur intelligent,1H
25/08/2025 10:00,0.396,22747.593,Compteur intelligent,1H
25/08/2025 11:00,0.381,22747.974,Compteur intelligent,1H
25/08/2025 12:00,0.287,22748.262,Compteur intelligent,1H
25/08/2025 13:00,0.497,22748.758,Compteur intelligent,1H
25/08/2025 14:00,0.671,22749.429,Compteur intelligent,1H
25/08/2025 15:00,0.797,22750.226,Compteur intelligent,1H
25/08/2025 16:00,0.735,22750.961,Compteur intelligent,1H
25/08/2025 17:00,0.823,22751.784,Compteur intelligent,1H
25/08/2025 18:00,1.241,22753.025,Compteur intelligent,1H
25/08/2025 19:00,1.638,22754.663,Compteur intelligent,1H
25/08/2025 20:00,1.862,22756.525,Compteur intelligent,1H
25/08/2025 21:00,2.101,22758.626,Compteur intelligent,1H
25/08/2025 22:00,1.774,22760.4,Compteur intelligent,1H
25/08/2025 23:00,1.266,22761.666,Compteur intelligent,1H
26/08/2025 00:00,0.566,22762.232,Compteur intelligent,1H
26/08/2025 01:00,0.611,22762.842,Compteur intelligent,1H
26/08/2025 02:00,0.532,22763.374,Compteur intelligent,1H
26/08/2025 03:00,0.376,22763.751,Compteur intelligent,1H
26/08/2025 04:00,0.227,22763.978,Compteur intelligent,1H
26/08/2025 05:00,0.411,22764.389,Compteur intelligent,1H
26/08/2025 06:00,0.739,22765.128,Compteur intelligent,1H
26/08/2025 07:00,0.92,22766.048,Compteur intelligent,1H
26/08/2025 08:00,0.869,22766.918,Compteur intelligent,1H
26/08/2025 09:00,0.615,22767.532,Compteur intelligent,1H
26/08/2025 10:00,0.327,22767.86,Compteur intelligent,1H
26/08/2025 11:00,0.252,22768.112,Compteur intelligent,1H
26/08/2025 12:00,0.387,22768.499,Compteur intelligent,1H
26/08/2025 13:00,0.425,22768.924,Compteur intelligent,1H
26/08/2025 14:00,0.688,22769.611,Compteur intelligent,1H
26/08/2025 15:00,0.722,22770.333,Compteur intelligent,1H
26/08/2025 16:00,0.87,22771.203,Compteur intelligent,1H
26/08/2025 17:00,0.901,22772.103,Compteur intelligent,1H
26/08/2025 18:00,1.218,22773.322,Compteur intelligent,1H
26/08/2025 19:00,1.509,22774.831,Compteur intelligent,1H
26/08/2025 20:00,1.869,22776.699,Compteur intelligent,1H
26/08/2025 21:00,2.171,22778.871,Compteur intelligent,1H
26/08/2025 22:00,1.584,22780.455,Compteur intelligent,1H
26/08/2025 23:00,1.115,22781.57,Compteur intelligent,1H
27/08/2025 00:00,0.572,22782.142,Compteur intelligent,1H
27/08/2025 01:00,0.582,22782.724,Compteur intelligent,1H
27/08/2025 02:00,0.595,22783.319,Compteur intelligent,1H
27/08/2025 03:00,0.269,22783.588,Compteur intelligent,1H
27/08/2025 04:00,0.328,22783.917,Compteur intelligent,1H
27/08/2025 05:00,0.473,22784.389,Compteur intelligent,1H
27/08/2025 06:00,0.691,22785.08,Compteur intelligent,1H
27/08/2025 07:00,1.0,22786.081,Compteur intelligent,1H
27/08/2025 08:00,0.864,22786.945,Compteur intelligent,1H
27/08/2025 09:00,0.49,22787.435,Compteur intelligent,1H
27/08/2025 10:00,0.205,22787.64,Compteur intelligent,1H
27/08/2025 11:00,0.286,22787.926,Compteur intelligent,1H
27/08/2025 12:00,0.372,22788.297,Compteur intelligent,1H
27/08/2025 13:00,0.42,22788.717,Compteur intelligent,1H
27/08/2025 14:00,0.611,22789.328,Compteur intelligent,1H
27/08/2025 15:00,0.8,22790.128,Compteur intelligent,1H
27/08/2025 16:00,0.941,22791.068,Compteur intelligent,1H
27/08/2025 17:00,0.948,22792.017,Compteur intelligent,1H
27/08/2025 18:00,1.26,22793.277,Compteur intelligent,1H
27/08/2025 19:00,1.594,22794.871,Compteur intelligent,1H
27/08/2025 20:00,1.841,22796.712,Compteur intelligent,1H
27/08/2025 21:00,2.199,22798.91,Compteur intelligent,1H
27/08/2025 22:00,1.751,22800.661,Compteur intelligent,1H
27/08/2025 23:00,1.211,22801.873,Compteur intelligent,1H
28/08/2025 00:00,0.568,22802.441,Compteur intelligent,1H
28/08/2025 01:00,0.688,22803.129,Compteur intelligent,1H
28/08/2025 02:00,0.662,22803.791,Compteur intelligent,1H
28/08/2025 03:00,0.194,22803.985,Compteur intelligent,1H
28/08/2025 04:00,0.376,22804.361,Compteur intelligent,1H
28/08/2025 05:00,0.484,22804.846,Compteur intelligent,1H
28/08/2025 06:00,0.808,22805.653,Compteur intelligent,1H
28/08/2025 07:00,0.859,22806.513,Compteur intelligent,1H
28/08/2025 08:00,0.703,22807.216,Compteur intelligent,1H
28/08/2025 09:00,0.534,22807.749,Compteur intelligent,1H
28/08/2025 10:00,0.265,22808.014,Compteur intelligent,1H
28/08/2025 11:00,0.32,22808.335,Compteur intelligent,1H
28/08/2025 12:00,0.263,22808.598,Compteur intelligent,1H
28/08/2025 13:00,0.39,22808.988,Compteur intelligent,1H
28/08/2025 14:00,0.72,22809.708,Compteur intelligent,1H
28/08/2025 15:00,0.777,22810.485,Compteur intelligent,1H
28/08/2025 16:00,0.835,22811.32,Compteur intelligent,1H
28/08/2025 17:00,0.953,22812.273,Compteur intelligent,1H
28/08/2025 18:00,1.185,22813.459,Compteur intelligent,1H
28/08/2025 19:00,1.624,22815.082,Compteur intelligent,1H
28/08/2025 20:00,1.934,22817.016,Compteur intelligent,1H
28/08/2025 21:00,2.088,22819.104,Compteur intelligent,1H
28/08/2025 22:00,1.721,22820.825,Compteur intelligent,1H
28/08/2025 23:00,1.071,22821.896,Compteur intelligent,1H
29/08/2025 00:00,0.707,22822.603,Compteur intelligent,1H
29/08/2025 01:00,0.659,22823.263,Compteur intelligent,1H
29/08/2025 02:00,0.598,22823.86,Compteur intelligent,1H
29/08/2025 03:00,0.251,22824.111,Compteur intelligent,1H
29/08/2025 04:00,0.395,22824.507,Compteur intelligent,1H
29/08/2025 05:00,0.443,22824.95,Compteur intelligent,1H
29/08/2025 06:00,0.812,22825.762,Compteur intelligent,1H
29/08/2025 07:00,0.96,22826.723,Compteur intelligent,1H
29/08/2025 08:00,0.735,22827.457,Compteur intelligent,1H
29/08/2025 09:00,0.536,22827.993,Compteur intelligent,1H
29/08/2025 10:00,0.286,22828.279,Compteur intelligent,1H
29/08/2025 11:00,0.299,22828.578,Compteur intelligent,1H
29/08/2025 12:00,0.322,22828.9,Compteur intelligent,1H
29/08/2025 13:00,0.47,22829.37,Compteur intelligent,1H
29/08/2025 14:00,0.595,22829.965,Compteur intelligent,1H
29/08/2025 15:00,0.682,22830.647,Compteur intelligent,1H
29/08/2025 16:00,0.886,22831.532,Compteur intelligent,1H
29/08/2025 17:00,0.934,22832.466,Compteur intelligent,1H
29/08/2025 18:00,1.278,22833.744,Compteur intelligent,1H
29/08/2025 19:00,1.645,22835.389,Compteur intelligent,1H
29/08/2025 20:00,1.934,22837.324,Compteur intelligent,1H
29/08/2025 21:00,2.081,22839.405,Compteur intelligent,1H
29/08/2025 22:00,1.729,22841.134,Compteur intelligent,1H
29/08/2025 23:00,1.161,22842.295,Compteur intelligent,1H
30/08/2025 00:00,0.597,22842.892,Compteur intelligent,1H
30/08/2025 01:00,0.555,22843.448,Compteur intelligent,1H
30/08/2025 02:00,0.57,22844.018,Compteur intelligent,1H
30/08/2025 03:00,0.309,22844.327,Compteur intelligent,1H
30/08/2025 04:00,0.29,22844.616,Compteur intelligent,1H
30/08/2025 05:00,0.429,22845.046,Compteur intelligent,1H
30/08/2025 06:00,0.84,22845.886,Compteur intelligent,1H
30/08/2025 07:00,1.0,22846.885,Compteur intelligent,1H
30/08/2025 08:00,0.716,22847.601,Compteur intelligent,1H
30/08/2025 09:00,0.48,22848.081,Compteur intelligent,1H
30/08/2025 10:00,0.378,22848.459,Compteur intelligent,1H
30/08/2025 11:00,0.337,22848.795,Compteur intelligent,1H
30/08/2025 12:00,0.443,22849.238,Compteur intelligent,1H
30/08/2025 13:00,0.544,22849.782,Compteur intelligent,1H
30/08/2025 14:00,0.715,22850.497,Compteur intelligent,1H
30/08/2025 15:00,0.934,22851.432,Compteur intelligent,1H
30/08/2025 16:00,1.018,22852.45,Compteur intelligent,1H
30/08/2025 17:00,0.8,22853.25,Compteur intelligent,1H
30/08/2025 18:00,1.276,22854.527,Compteur intelligent,1H
30/08/2025 19:00,1.466,22855.992,Compteur intelligent,1H
30/08/2025 20:00,1.975,22857.967,Compteur intelligent,1H
30/08/2025 21:00,2.159,22860.126,Compteur intelligent,1H
30/08/2025 22:00,1.664,22861.79,Compteur intelligent,1H
30/08/2025 23:00,1.177,22862.967,Compteur intelligent,1H
31/08/2025 00:00,0.637,22863.604,Compteur intelligent,1H
31/08/2025 01:00,0.568,22864.172,Compteur intelligent,1H
31/08/2025 02:00,0.626,22864.798,Compteur intelligent,1H
31/08/2025 03:00,0.263,22865.061,Compteur intelligent,1H
31/08/2025 04:00,0.295,22865.355,Compteur intelligent,1H
31/08/2025 05:00,0.564,22865.92,Compteur intelligent,1H
31/08/2025 06:00,0.666,22866.585,Compteur intelligent,1H
31/08/2025 07:00,0.98,22867.565,Compteur intelligent,1H
31/08/2025 08:00,0.705,22868.27,Compteur intelligent,1H
31/08/2025 09:00,0.462,22868.732,Compteur intelligent,1H
31/08/2025 10:00,0.267,22868.999,Compteur intelligent,1H
31/08/2025 11:00,0.423,22869.422,Compteur intelligent,1H
31/08/2025 12:00,0.444,22869.866,Compteur intelligent,1H
31/08/2025 13:00,0.601,22870.468,Compteur intelligent,1H
31/08/2025 14:00,0.699,22871.167,Compteur intelligent,1H
31/08/2025 15:00,0.906,22872.073,Compteur intelligent,1H
31/08/2025 16:00,0.942,22873.015,Compteur intelligent,1H
31/08/2025 17:00,0.897,22873.912,Compteur intelligent,1H
31/08/2025 18:00,1.336,22875.248,Compteur intelligent,1H
31/08/2025 19:00,1.644,22876.892,Compteur intelligent,1H
31/08/2025 20:00,1.873,22878.765,Compteur intelligent,1H
31/08/2025 21:00,2.251,22881.015,Compteur intelligent,1H
31/08/2025 22:00,1.648,22882.663,Compteur intelligent,1H
31/08/2025 23:00,1.12,22883.783,Compteur intelligent,1H
01/09/2025 00:00,0.549,22884.333,Compteur intelligent,1H
01/09/2025 01:00,0.669,22885.002,Compteur intelligent,1H
01/09/2025 02:00,0.56,22885.562,Compteur intelligent,1H
01/09/2025 03:00,0.342,22885.904,Compteur intelligent,1H
01/09/2025 04:00,0.272,22886.176,Compteur intelligent,1H
01/09/2025 05:00,0.363,22886.539,Compteur intelligent,1H
01/09/2025 06:00,0.739,22887.278,Compteur intelligent,1H
01/09/2025 07:00,0.993,22888.271,Compteur intelligent,1H
01/09/2025 08:00,0.859,22889.13,Compteur intelligent,1H
01/09/2025 09:00,0.55,22889.68,Compteur intelligent,1H
01/09/2025 10:00,0.331,22890.012,Compteur intelligent,1H
01/09/2025 11:00,0.311,22890.323,Compteur intelligent,1H
01/09/2025 12:00,0.183,22890.506,Compteur intelligent,1H
01/09/2025 13:00,0.492,22890.998,Compteur intelligent,1H
01/09/2025 14:00,0.605,22891.603,Compteur intelligent,1H
01/09/2025 15:00,0.7,22892.304,Compteur intelligent,1H
01/09/2025 16:00,0.799,22893.103,Compteur intelligent,1H
01/09/2025 17:00,0.988,22894.091,Compteur intelligent,1H
01/09/2025 18:00,1.291,22895.382,Compteur intelligent,1H
01/09/2025 19:00,1.713,22897.095,Compteur intelligent,1H
01/09/2025 20:00,1.843,22898.938,Compteur intelligent,1H
01/09/2025 21:00,2.056,22900.994,Compteur intelligent,1H
01/09/2025 22:00,1.797,22902.791,Compteur intelligent,1H
01/09/2025 23:00,1.148,22903.939,Compteur intelligent,1H
02/09/2025 00:00,0.565,22904.504,Compteur intelligent,1H
02/09/2025 01:00,0.513,22905.017,Compteur intelligent,1H
02/09/2025 02:00,0.622,22905.639,Compteur intelligent,1H
02/09/2025 03:00,0.306,22905.946,Compteur intelligent,1H
02/09/2025 04:00,0.36,22906.305,Compteur intelligent,1H
02/09/2025 05:00,0.485,22906.79,Compteur intelligent,1H
02/09/2025 06:00,0.819,22907.609,Compteur intelligent,1H
02/09/2025 07:00,1.008,22908.618,Compteur intelligent,1H
02/09/2025 08:00,0.817,22909.435,Compteur intelligent,1H
02/09/2025 09:00,0.542,22909.977,Compteur intelligent,1H
02/09/2025 10:00,0.36,22910.338,Compteur intelligent,1H
02/09/2025 11:00,0.281,22910.619,Compteur intelligent,1H
02/09/2025 12:00,0.309,22910.928,Compteur intelligent,1H
02/09/2025 13:00,0.524,22911.452,Compteur intelligent,1H
02/09/2025 14:00,0.568,22912.02,Compteur intelligent,1H
02/09/2025 15:00,0.709,22912.729,Compteur intelligent,1H
02/09/2025 16:00,0.795,22913.524,Compteur intelligent,1H
02/09/2025 17:00,1.063,22914.586,Compteur intelligent,1H
02/09/2025 18:00,1.163,22915.749,Compteur intelligent,1H
02/09/2025 19:00,1.633,22917.382,Compteur intelligent,1H
02/09/2025 20:00,1.893,22919.276,Compteur intelligent,1H
02/09/2025 21:00,2.154,22921.429,Compteur intelligent,1H
02/09/2025 22:00,1.68,22923.109,Compteur intelligent,1H
02/09/2025 23:00,1.171,22924.28,Compteur intelligent,1H
03/09/2025 00:00,0.584,22924.864,Compteur intelligent,1H
03/09/2025 01:00,0.433,22925.297,Compteur intelligent,1H
03/09/2025 02:00,0.55,22925.847,Compteur intelligent,1H
03/09/2025 03:00,0.352,22926.199,Compteur intelligent,1H
03/09/2025 04:00,0.26,22926.459,Compteur intelligent,1H
03/09/2025 05:00,0.479,22926.938,Compteur intelligent,1H
03/09/2025 06:00,0.944,22927.882,Compteur intelligent,1H
03/09/2025 07:00,0.916,22928.798,Compteur intelligent,1H
03/09/2025 08:00,0.755,22929.553,Compteur intelligent,1H
03/09/2025 09:00,0.456,22930.009,Compteur intelligent,1H
03/09/2025 10:00,0.189,22930.198,Compteur intelligent,1H
03/09/2025 11:00,0.218,22930.415,Compteur intelligent,1H
03/09/2025 12:00,0.255,22930.67,Compteur intelligent,1H
03/09/2025 13:00,0.508,22931.178,Compteur intelligent,1H
03/09/2025 14:00,0.587,22931.765,Compteur intelligent,1H
03/09/2025 15:00,0.59,22932.355,Compteur intelligent,1H
03/09/2025 16:00,0.886,22933.24,Compteur intelligent,1H
03/09/2025 17:00,0.992,22934.232,Compteur intelligent,1H
03/09/2025 18:00,1.198,22935.43,Compteur intelligent,1H
03/09/2025 19:00,1.648,22937.079,Compteur intelligent,1H
03/09/2025 20:00,1.886,22938.965,Compteur intelligent,1H
03/09/2025 21:00,2.044,22941.009,Compteur intelligent,1H
03/09/2025 22:00,1.697,22942.706,Compteur intelligent,1H
03/09/2025 23:00,1.176,22943.882,Compteur intelligent,1H
04/09/2025 00:00,0.545,22944.427,Compteur intelligent,1H
04/09/2025 01:00,0.533,22944.961,Compteur intelligent,1H
04/09/2025 02:00,0.62,22945.58,Compteur intelligent,1H
04/09/2025 03:00,0.408,22945.988,Compteur intelligent,1H
04/09/2025 04:00,0.306,22946.295,Compteur intelligent,1H
04/09/2025 05:00,0.483,22946.778,Compteur intelligent,1H
04/09/2025 06:00,0.721,22947.499,Compteur intelligent,1H
04/09/2025 07:00,0.957,22948.457,Compteur intelligent,1H
04/09/2025 08:00,0.773,22949.229,Compteur intelligent,1H
04/09/2025 09:00,0.448,22949.677,Compteur intelligent,1H
04/09/2025 10:00,0.269,22949.946,Compteur intelligent,1H
04/09/2025 11:00,0.267,22950.213,Compteur intelligent,1H
04/09/2025 12:00,0.307,22950.52,Compteur intelligent,1H
04/09/2025 13:00,0.549,22951.069,Compteur intelligent,1H
04/09/2025 14:00,0.724,22951.793,Compteur intelligent,1H
04/09/2025 15:00,0.671,22952.464,Compteur intelligent,1H
04/09/2025 16:00,0.814,22953.278,Compteur intelligent,1H
04/09/2025 17:00,0.959,22954.237,Compteur intelligent,1H
04/09/2025 18:00,1.253,22955.49,Compteur intelligent,1H
04/09/2025 19:00,1.544,22957.034,Compteur intelligent,1H
04/09/2025 20:00,1.814,22958.849,Compteur intelligent,1H
04/09/2025 21:00,2.132,22960.981,Compteur intelligent,1H
04/09/2025 22:00,1.58,22962.561,Compteur intelligent,1H
04/09/2025 23:00,1.297,22963.858,Compteur intelligent,1H
05/09/2025 00:00,0.613,22964.47,Compteur intelligent,1H
05/09/2025 01:00,0.576,22965.046,Compteur intelligent,1H
05/09/2025 02:00,0.586,22965.632,Compteur intelligent,1H
05/09/2025 03:00,0.205,22965.837,Compteur intelligent,1H
05/09/2025 04:00,0.416,22966.253,Compteur intelligent,1H
05/09/2025 05:00,0.465,22966.718,Compteur intelligent,1H
05/09/2025 06:00,0.758,22967.476,Compteur intelligent,1H
05/09/2025 07:00,1.077,22968.554,Compteur intelligent,1H
05/09/2025 08:00,0.846,22969.399,Compteur intelligent,1H
05/09/2025 09:00,0.458,22969.858,Compteur intelligent,1H
05/09/2025 10:00,0.334,22970.192,Compteur intelligent,1H
05/09/2025 11:00,0.249,22970.442,Compteur intelligent,1H
05/09/2025 12:00,0.318,22970.76,Compteur intelligent,1H
05/09/2025 13:00,0.461,22971.221,Compteur intelligent,1H
05/09/2025 14:00,0.618,22971.839,Compteur intelligent,1H
05/09/2025 15:00,0.782,22972.621,Compteur intelligent,1H
05/09/2025 16:00,0.954,22973.575,Compteur intelligent,1H
05/09/2025 17:00,0.801,22974.376,Compteur intelligent,1H
05/09/2025 18:00,1.356,22975.732,Compteur intelligent,1H
05/09/2025 19:00,1.65,22977.382,Compteur intelligent,1H
05/09/2025 20:00,1.848,22979.23,Compteur intelligent,1H
05/09/2025 21:00,2.069,22981.299,Compteur intelligent,1H
05/09/2025 22:00,1.565,22982.863,Compteur intelligent,1H
05/09/2025 23:00,1.234,22984.098,Compteur intelligent,1H
06/09/2025 00:00,0.528,22984.626,Compteur intelligent,1H
06/09/2025 01:00,0.633,22985.259,Compteur intelligent,1H
06/09/2025 02:00,0.569,22985.828,Compteur intelligent,1H
06/09/2025 03:00,0.171,22986.0,Compteur intelligent,1H
06/09/2025 04:00,0.333,22986.333,Compteur intelligent,1H
06/09/2025 05:00,0.499,22986.831,Compteur intelligent,1H
06/09/2025 06:00,0.727,22987.558,Compteur intelligent,1H
06/09/2025 07:00,1.022,22988.581,Compteur intelligent,1H
06/09/2025 08:00,0.891,22989.472,Compteur intelligent,1H
06/09/2025 09:00,0.499,22989.971,Compteur intelligent,1H
06/09/2025 10:00,0.334,22990.305,Compteur intelligent,1H
06/09/2025 11:00,0.225,22990.53,Compteur intelligent,1H
06/09/2025 12:00,0.409,22990.939,Compteur intelligent,1H
06/09/2025 13:00,0.581,22991.521,Compteur intelligent,1H
06/09/2025 14:00,0.736,22992.257,Compteur intelligent,1H
06/09/2025 15:00,0.848,22993.104,Compteur intelligent,1H
06/09/2025 16:00,0.954,22994.059,Compteur intelligent,1H
06/09/2025 17:00,1.08,22995.139,Compteur intelligent,1H
06/09/2025 18:00,1.25,22996.389,Compteur intelligent,1H
06/09/2025 19:00,1.528,22997.917,Compteur intelligent,1H
06/09/2025 20:00,1.773,22999.69,Compteur intelligent,1H
06/09/2025 21:00,1.988,23001.678,Compteur intelligent,1H
06/09/2025 22:00,1.614,23003.293,Compteur intelligent,1H
06/09/2025 23:00,1.196,23004.489,Compteur intelligent,1H
07/09/2025 00:00,0.576,23005.065,Compteur intelligent,1H
07/09/2025 01:00,0.552,23005.617,Compteur intelligent,1H
07/09/2025 02:00,0.629,23006.246,Compteur intelligent,1H
07/09/2025 03:00,0.302,23006.547,Compteur intelligent,1H
07/09/2025 04:00,0.33,23006.877,Compteur intelligent,1H
07/09/2025 05:00,0.468,23007.345,Compteur intelligent,1H
07/09/2025 06:00,0.78,23008.126,Compteur intelligent,1H
07/09/2025 07:00,0.891,23009.016,Compteur intelligent,1H
07/09/2025 08:00,0.672,23009.688,Compteur intelligent,1H
07/09/2025 09:00,0.421,23010.109,Compteur intelligent,1H
07/09/2025 10:00,0.26,23010.369,Compteur intelligent,1H
07/09/2025 11:00,0.22,23010.589,Compteur intelligent,1H
07/09/2025 12:00,0.461,23011.049,Compteur intelligent,1H
07/09/2025 13:00,0.577,23011.626,Compteur intelligent,1H
07/09/2025 14:00,0.653,23012.279,Compteur intelligent,1H
07/09/2025 15:00,0.84,23013.119,Compteur intelligent,1H
